SubNumberFrom,SubNumberTo,Distance
74052,74053,17.456604756525074
74116,50131,26.848982745132194
21153,21111,1.9237147037508595
25024,25584,63.1284054446326
20012,20011,24.89426741434335
60294,60321,15.154277203386886
60039,60031,47.59196085855528
10382,10408,39.07271552858744
20204,20181,12.23208744193996
28001,25387,1.1157858166057508
28343,28305,4.230643046017154
40102,40088,7.6507662105799294
21044,21060,21.424741110234848
60292,60396,2.9474994921548694
28337,28490,2.3933189413927676
40234,40207,26.60457299387507
53144,60002,97.2294922556796
23178,25570,27.33424908657563
80018,80011,1.8001167342027011
40255,40266,2.6400760548140307
60310,60386,8.158352205886812
30124,30152,17.445447970965052
10137,10432,3.1423012375694004
28503,28378,2.3119307230177863
60241,60286,2.449819006916136
10238,10255,1.2545933436323868
74135,74064,66.10533372566573
53076,53078,28.156974710477854
25085,25055,13.86192937120302
10127,10131,11.752359117043754
21220,21299,9.131058613061933
25106,25114,3.981250760607673
80018,80024,7.674783884738069
30147,30149,6.414056421099701
28347,28373,12.597726726600635
60043,60055,65.3629627683359
25581,25528,22.595110275413862
40206,40279,69.8942164090562
23176,23120,32.76243615180091
13164,13186,4.922918800508397
25283,25541,6.213057123361024
25453,25464,14.370257357564682
50063,50046,2.1172609962854505
13199,13180,5.251001064174905
13085,13307,40.038659426025276
25106,25127,18.392114942198244
25257,25525,3.6930500028036124
20060,21330,16.017752621345593
60393,60410,99.08375078037184
10343,13236,35.950653271760686
25277,25359,1.5676244494744587
25189,25246,6.38588503212512
25029,25028,6.5184954648740465
40119,40108,2.147825353992474
50067,50057,11.595014689007167
20173,20160,32.32190261877135
50070,50062,3.5148500746248823
60279,60244,7.45007037564709
10221,10277,1.8219837595983486
20166,20157,14.922336265448354
23027,23010,17.53262033650266
20152,20222,36.60843821631231
53131,60035,31.894208310885958
40432,40460,2.2257649638703256
40284,40296,45.02630341099638
30174,30056,90.71145921757551
60312,60313,2.5466929708667716
25536,25596,2.823027568330025
70023,70026,79.55314370023027
40287,40486,21.253822277580618
77002,77000,75.0609848604359
21330,20086,9.655297286237822
20186,13282,132.13842558600658
10313,10337,72.8950665454117
25312,25558,0.5656492885738507
21332,21327,7.574853252385339
21338,23064,48.78907636756308
21247,21256,3.0139301348964462
50173,50136,14.61195066051728
21098,21133,1.4579707318653798
25437,25445,3.451960845779027
20113,20243,2.7812378691395296
13012,13020,22.08960680931623
20030,20245,16.309138284236806
10123,10105,7.093561792951223
50036,50023,45.131896343772
13152,10061,4.078007311727888
50187,50192,49.51099777386155
60116,60091,17.492005935480638
10292,10291,10.483104208389523
50206,50205,4.540150831272035
10190,10280,13.449929742520373
23104,23098,19.21434288272222
74087,74089,11.801542345213758
40059,40083,5.088709274211571
28425,28416,178.94634237629782
28015,28023,12.230657034346434
60281,60316,11.028682237241243
60382,60368,42.610046169601254
10410,10404,3.0989382523914246
30120,30075,1.144140289861688
40325,40323,1.7327953449593834
10362,10363,36.87646330525163
20024,20184,17.159546129412828
13116,13090,12.970867968055652
28332,28309,9.918154048716666
28381,28467,29.47270759259712
20119,20192,10.358945654391775
25258,25577,22.374836041032992
25418,25566,2.767611411512749
21232,21230,4.8976816724262
25431,25505,7.78647739291565
60049,60050,61.553254735344815
23182,23179,9.196961722470828
60384,60040,2.799649657943176
60373,60376,10.108319103478186
28291,28429,4.365447428738925
50117,50082,15.270515851081962
60341,60343,52.709485243883705
28367,28424,46.999491499871844
60234,60217,4.11421796864131
23145,23233,52.95994994647381
10110,10125,41.922727868585916
74054,74046,3.9447091775417813
50101,50222,0.6764111337377142
23230,23048,3.8108328771651934
40309,40328,35.35840313306117
13308,13273,9.261910110083987
13005,13006,10.569351433859808
28155,28137,4.0505383728767095
60118,60163,5.57450435816891
25054,25531,46.405380238600216
21146,21176,4.828557937840602
20179,20192,15.602080343785346
13256,74065,119.24701471138715
50223,50225,82.61337439909417
60391,60406,87.70757751160758
20153,20139,0.6853597058590131
25505,25588,91.69718863033866
25109,25588,23.778192495278493
50067,50099,2.6617016131981175
25562,25570,31.532048403408705
13088,13283,6.790434915144735
28345,28503,25.39426818622406
23204,23008,14.116037119361517
25377,25295,0.9986963650535513
40280,40283,34.71100120858027
23236,23226,29.478041464806434
28234,28443,1.6464248568216728
25233,25250,3.1992423511449997
10168,10200,27.49456752087453
10181,10139,2.571452151256335
10360,10370,24.961538364601903
40166,40117,2.2846882213469537
40405,40399,26.356693193346022
70021,70022,43.68215735655069
60284,60293,7.561641157518503
74146,74119,48.91283552203339
40159,40114,1.5484694295739836
21247,21177,9.328853151521159
13103,13123,16.030181153253643
40417,50208,45.60672343679444
10066,10044,9.924404802067986
20182,20035,33.17591139656232
21132,21375,8.92348634742907
10096,10152,9.631439914737356
25565,25588,91.2378284812425
10438,13299,98.9350906583955
60059,60067,37.59874468742312
40261,40283,32.03843338354615
10188,10155,2.8442584771262966
20148,20158,24.530392149033432
28224,28226,5.422445918260706
60122,60123,1.885777845731188
25019,25011,6.930804130354531
21323,21293,8.454925081795611
25414,25540,4.763438837844427
77037,77120,114.65658193218424
60238,60419,6.003434935467827
21110,21185,6.500456632754573
13063,13064,13.163225341280105
28279,28283,4.900576044617112
13283,13067,5.850629328737203
28229,28462,6.098208203827815
60314,60414,19.000561761979025
20180,20231,7.339326151327909
10237,10168,1.874465776101345
25033,25030,3.7011990442773235
23032,23035,9.057590006796012
60122,70043,53.24979417397351
74148,74141,6.779305603442832
25244,25250,1.1912352206218488
10267,10276,3.6303351148384757
60390,60409,5.361250036944425
77132,74132,27.782825323486357
28275,28285,7.865986430154636
21374,21379,19.96630349913784
21320,20096,21.223930182162306
60279,60312,11.330393070353718
21307,21325,5.100574299596253
23220,23207,16.798922700650987
13158,13193,8.368275535273572
40068,40066,2.2409660508439777
10429,10459,219.71841986435135
28393,28398,3.447051924138725
28112,28119,7.819862243382607
40300,40308,8.93618227691106
60392,60081,24.932822688676826
23143,23145,3.8467678132663963
25190,25256,4.123186075683494
10246,10230,1.748127595849338
28043,28019,3.835788674984289
40451,40477,18.071201557408802
20180,20244,27.703539539807892
25181,25207,21.88675009269806
13128,13142,2.9496130058088217
21267,21266,8.113745060067577
40075,40082,12.719596269973284
20217,20247,7.2872463529771085
10150,10118,14.687007585232562
13052,13039,20.849883481160184
20073,20239,4.937688185996944
60294,60310,15.60311698797266
23095,23225,46.540387465713444
28091,28073,1.8070341866820758
40219,40248,1.8925971454257533
53009,53000,68.67873152981286
30069,30084,5.242759935574544
28307,28371,25.93561364425873
40174,40182,14.129452263810123
40043,40436,30.933316771011693
50228,50032,11.064824380400593
30062,30081,20.378080216766776
50203,50204,78.26417533068353
40022,40498,75.65291652410367
21049,21056,3.813521869438132
60383,60395,21.276300243874974
77080,77085,10.732875970788163
53113,53134,23.829307009131256
77083,77090,16.1163756617641
40480,40265,179.20613532561634
13053,13102,22.493404768134067
28228,28320,4.307499515064312
40443,40383,20.17115729506945
30113,30140,6.418303309812905
23193,23221,26.005240052699175
23110,23223,44.70791828267843
10447,10475,20.834605114293865
74107,74112,12.035906380385127
10419,10413,4.0841454573356
30134,30199,16.063585885717526
10112,13114,22.889103268196187
28126,28430,6.893760685577984
13102,13115,17.161136448393396
25204,25301,22.370384307594072
21048,21073,4.788395936092184
21153,21126,3.5870741117604656
23181,23224,12.370876021391274
80004,80007,1.8258708889475592
10426,10429,50.62467706745277
50040,50051,0.80861303878325
25557,25052,3.5436678052234667
28239,28428,21.004392257978378
60287,60296,3.757951646370296
40444,40032,22.84928016350895
23190,23165,20.376909909107173
25523,25404,4.559931288945355
40384,40395,27.20150957357134
25080,25063,3.930778729232812
40007,40445,27.00577191212727
40414,53106,107.47318808346364
13062,13056,16.69139141719331
28438,28493,2.8127448597311457
50127,70062,96.88745829468579
25287,25541,5.578934442100943
10117,10438,9.835633514272452
25013,25009,15.236570345647104
40322,40456,23.50118517006048
21159,21183,4.233726551045223
23012,23014,3.4516560307934885
10323,10314,42.7232446197113
28192,28208,1.8388935420553225
25143,25533,25.199985332102703
23176,23122,13.260325291819786
23236,23173,16.46354926763087
60187,60415,7.960042855482964
28421,28445,177.98894086505177
21353,21133,12.943957929006725
74136,74129,5.470470145110699
21303,21312,13.984799394900977
10038,10037,5.459640047059521
50172,50183,23.772483990807608
21300,21243,2.4604855589685415
13184,13288,42.06265550240359
28073,28112,9.581514116103081
10321,10325,16.096509878403605
23130,23127,4.56703357165124
10427,10492,7.932368751894725
53026,53033,53.350048627392496
13061,13073,4.445858543481226
10098,10438,11.16668572524208
13017,13003,44.48455916068651
60265,60119,23.022970113184677
10494,10374,12.855785417426976
53100,53103,38.12540254636405
13076,13088,11.6869676982542
10388,10392,16.500241196864387
74048,74029,20.68619461393562
40436,40167,76.36069811277127
21237,21200,14.144148656163592
40474,40459,8.229248445691983
13178,10103,1.2678402145033192
70030,70031,7.902966872992025
13179,13186,3.843883271349886
13270,13304,18.055703334153964
28159,28165,6.569280957624402
60420,60077,14.322108628497855
21151,21133,4.284242626933096
80021,80027,20.186309112956383
25297,25316,10.086620589481832
60056,60066,59.68326783143418
53148,60391,172.14527713703828
20224,20221,0.2385283173987953
21163,21372,2.3533701158284335
40087,40134,3.410518269727001
40446,40481,102.42224809622076
25032,25506,21.14805197309175
20140,20227,11.336587826562432
60031,60423,46.38608733080188
53037,53060,16.539651715451004
10174,10180,7.237506961159301
40184,40188,1.1334199409311718
10397,10454,24.356009755924607
53074,53063,1.9976148636148907
28187,28240,30.318245286681552
60315,60303,4.132687091443372
20200,20170,37.9925898117401
10494,10508,66.14253580964045
28010,28018,7.951703852260512
20013,20014,2.5343073244811785
30001,30005,26.3099883545878
20091,20119,4.122904652319497
60225,60265,29.28695312662585
20182,20237,127.54236120991243
28237,28182,4.296803687787312
25142,25162,8.704211072597557
28182,28246,16.340227853024658
25035,25036,5.229456562584977
21320,20056,6.892890693284337
60306,60375,14.05822304888083
28406,28405,4.500479550576564
40121,40145,3.2695353865635535
13255,13315,34.886927811448274
25116,25109,22.13858066454329
10347,10350,22.13548416160456
21079,21098,16.739460273225244
25206,25268,1.5567311232689394
21309,21331,3.193973482454791
53130,40405,133.77039366785687
28270,28251,10.248933687567849
23196,23224,0.7400454654437401
25004,25578,19.87106522614063
20098,20135,6.185474042560395
28052,28028,9.105684368782699
10425,10125,19.999877756886388
40088,40089,12.371867982799518
30011,30026,17.46929617607409
28142,28187,4.099174992163701
10069,10234,34.961575300160035
25054,25520,12.738019247643937
23075,23055,23.963161246241523
25086,25509,26.722874932913737
25563,25168,7.672577885685942
60389,60386,25.14092833325069
25507,25502,29.572240198659134
77029,77030,34.35087164869182
21274,21350,35.919135709451666
13229,13275,45.37454772625691
60164,60389,9.350951384122368
53041,53141,10.652933012823556
60403,60405,141.1834062157062
60255,60278,4.163746722700172
28429,28486,1.7641457364703956
77015,77024,52.42698075100482
60377,60389,36.32204681275415
25363,25349,1.9423553104314848
25215,25222,14.046191903955958
40044,40032,34.823137298236986
23214,23227,7.284119713777307
25063,25582,34.96345686410876
30026,30024,25.457290272894124
40475,40218,0.5861997573354651
13108,13106,5.734430147308722
40056,40500,43.80869866030772
21275,21292,6.514178010391435
10489,10015,36.76120742561069
40276,40274,7.554045775285039
53071,53141,7.4018550364125435
10189,10248,8.371447889651336
25331,25289,1.5707125106258324
10309,10313,32.42204800033024
60111,60125,12.388054307051279
25229,25241,3.5868521882584767
70065,70054,164.57713710244073
28146,28440,5.458430439981874
70014,70008,59.85121329707289
40048,40043,26.19402300411521
20083,20082,7.1499984704285175
21122,21171,5.8489637651897075
10365,10366,29.668252788921656
23059,23181,7.26875277418391
53095,60035,72.86619314663999
21154,21123,5.808705616252126
25503,28375,84.4521495817727
13305,13283,54.32041540343268
28495,28035,4.768601539672843
10175,10205,3.632130957753734
50047,50122,23.95468836309708
74046,74062,10.752935993523623
13266,13291,57.977518461333666
13159,13165,1.730126323502846
28315,28333,1.8090762985691973
25214,25239,3.2327627941073867
70024,77004,65.93942669461289
60244,60223,4.450682491326071
60344,60346,50.810150161555704
21119,21142,6.115808355284484
80015,80025,8.94743579016263
10281,10200,13.956320326860242
77066,77059,29.665986601267964
40243,40231,2.8547476803440435
80005,80017,3.1203153469906475
13050,13006,96.94140245028788
60358,60365,53.890308882576704
23184,25000,36.32500301752952
50060,50074,6.419554874911045
77058,77060,7.853834660955842
30007,30000,10.346352512712304
30139,30156,41.80493917676752
60162,60426,30.878750496045345
40312,40452,27.060745919701443
13047,13085,26.53560289951445
25381,25365,2.239183676714723
25177,25306,2.721106845653635
25242,25206,1.8749243602984857
74085,74087,22.20697453567258
28449,28467,3.2246573267725367
10218,10157,3.5642913768749382
50197,50200,24.79544994930772
28319,28357,4.051173192345556
13075,13305,44.01332289833444
20215,20227,93.7289678360229
28012,25433,1.407915957973546
21355,21368,14.54750067424337
10170,10116,17.051985052940314
50004,50007,1.46981085040298
40006,40008,14.315665744583677
28397,28398,3.5780197247579584
40024,40025,4.706874459232115
25057,25510,6.744077801710013
21149,21155,2.91405679618131
60302,60419,14.087488463532143
40017,40022,41.87684540217138
40237,40254,16.68170943908063
50157,50141,5.362603879646832
25585,28002,1.0228983670796563
25495,25076,8.027800298968371
13276,13308,5.860796341672559
10206,10281,11.86993215148943
10373,10458,25.149045750697724
20066,20117,16.78278148444773
60021,60032,56.38677195223317
23000,21233,39.42948550595943
25429,25395,4.849978944814884
25478,25553,4.440899611114928
10143,10117,3.5723596152271777
40260,40251,2.9121259471053342
40427,40428,18.472483564275713
21221,21273,6.242153796549166
40306,40367,77.03161458677609
77032,77033,101.29611079674216
40297,40318,15.849472945210495
28475,28186,0.7101201999487929
13299,13268,36.097685345654774
20007,20008,25.562302226846548
23035,23038,23.35162325186353
25585,28015,3.3650550332208176
60413,60384,170.3606136824165
21378,21341,3.1571388656597397
10435,10346,8.52588499645915
10459,10474,15.331505494917252
10051,10127,30.744936440743615
23112,23113,15.800953755038952
40169,40146,2.0986402394931667
25541,25326,1.2218102812598473
21243,21274,0.6154096667664617
21377,21274,20.317730367940307
23078,23236,42.721454998871174
28447,28366,15.245507692454456
23124,23123,3.970145824338037
10340,10351,46.77224312089336
28345,28318,11.953040842427987
25220,25355,6.677237091483556
60421,60221,10.23879735485942
21378,21354,0.14230481482234913
21078,21062,3.8945421587532953
10481,10475,4.316476729511598
10090,10095,3.7631613191244466
13083,13104,13.8580417090546
40482,40434,3.6221673943320734
21143,21164,20.3157267545946
25426,25352,2.254252412099884
53031,53016,20.710254880772766
21004,21005,6.3186168959321725
40134,40101,2.445930492043529
53109,60025,25.871457376449325
40303,40324,10.343994465995312
40463,40047,35.492531289361466
74000,74001,39.949777748750265
20155,20161,10.0118546666808
50014,50000,66.71710493404878
25187,25191,5.1554337578691145
60278,60414,45.1833920349896
25412,25309,1.701407944400237
74007,74125,40.03007000418208
21141,21131,1.0393984320939282
10093,10083,9.627570666280725
28077,25483,5.236904625947609
25386,25293,2.4636707933485753
21217,21355,15.730749087136225
25245,25317,3.0629385011932118
10202,10255,2.5187199704790975
77045,77055,57.92022259728107
20153,20209,12.76011062393993
74077,74076,2.9849154630947696
28131,25490,11.69052378296448
28273,28283,6.994172992804525
28314,28321,1.5093967347445756
10132,10455,5.531414127245614
28097,28094,2.824423264382252
10351,10499,29.27097270288959
53112,53102,60.67617745518491
40407,40394,43.896701079263636
10188,10212,8.05765401011426
13004,20004,25.474521498006474
53023,53030,12.671816395344687
50014,50013,21.64715794546468
25058,25548,6.955127729708891
30049,30052,83.21027223333903
23220,23022,3.8908366778161696
25360,25361,9.265373002200894
74002,74023,16.734306383031008
30167,30044,40.77460123835178
25231,25247,4.578831612177498
60286,60288,1.765375767579963
28479,28280,1.5123513312338848
21036,21091,1.6884998156671647
60024,60022,29.64971049017777
10165,10201,11.742150154989563
60354,60422,53.98587474247036
50180,50167,18.92130715266643
53139,53097,29.565842024321487
13063,13121,22.377222925478407
20043,20054,44.680715793662365
25564,25541,2.7245347466065613
60034,60417,7.7842847450509245
30123,30122,6.408984256122551
40002,40466,13.833869049559272
23074,23089,43.589593100362215
53132,53094,52.47448659905414
70030,70033,32.31027579866481
13242,13244,101.39374578245094
60144,60181,8.88540312898174
77039,77115,75.85112285943895
60075,60081,27.487640999960224
20221,20218,46.905029739900876
30095,30181,32.1524149625979
40446,40483,82.6206445118187
28321,28350,7.3014051177393124
60200,60197,1.9700284756348538
10472,10105,10.39519228518672
21225,21205,3.1520846033930723
25232,25310,5.155914062449965
25358,25449,10.463996962266698
28224,28417,7.736593621633771
28014,25389,2.991134489745429
50053,50075,5.061189570554724
40062,40493,59.24694822991019
10489,10459,52.753875319539375
40114,40131,6.3906372183803
25090,25082,5.751390088619925
13031,13037,15.40810935164336
50017,50014,17.39370646044941
25364,25321,3.2470020276786573
60378,60095,2.5723819733288553
25190,25205,5.614367736766373
60204,60208,11.330554832816398
74126,74048,23.76599955515186
13153,13148,2.007556269424455
10070,10182,16.58675984528549
28343,28351,1.2373348131826807
20214,20191,22.383848924192012
21380,21092,1.6171496352904797
60158,60213,7.911539158161636
10048,10056,3.8921498538418446
25097,25098,7.451979336049573
10053,10134,22.16316183766609
60394,60426,106.25041927345399
30101,30066,5.957294982106808
77069,77128,11.059132685690827
10234,10182,15.95641201937253
28121,28130,6.005244240671718
20227,23220,36.121570271920895
25144,25560,16.61830619747894
40369,40370,22.612889234754228
50210,50156,0.25429435579917964
40088,40091,10.50145182142925
53048,53062,2.714157929662088
30203,30198,24.311716494737386
13317,13269,40.09448716702691
70047,70053,52.41498651676286
28473,28437,0.24108442586106363
23029,23170,8.39441436536153
13215,13221,19.746861573044143
21127,21154,2.986831079636388
77057,77131,25.55595926069227
23184,23229,3.012163912460597
40183,40220,3.1802900769951865
28320,28316,5.584170665842161
40375,40390,45.82085652888568
21350,21347,10.932225366736178
10041,10029,9.188183661540833
10168,10070,45.134249788308466
50200,50205,38.11151112507831
50059,50229,2.340665581798604
23114,23106,4.79048470383307
28346,28490,10.736466801834707
77117,77037,181.86638468245275
60252,60211,3.7522112942528603
20233,20015,58.03667517900405
13074,13110,21.206591448992096
25556,25517,4.00506858079547
60201,60394,20.85656617470418
10057,13127,10.127296897358871
60402,60155,14.297018992869987
50110,50167,24.43488419029219
74049,74056,9.285718609388054
28457,28442,6.09729095190332
25119,25112,3.034894010818292
60152,60165,5.278140314707154
23118,23117,4.521047374601113
10091,10092,6.002946910620211
28091,28506,44.84906030059743
13182,13178,1.7943880364670868
60236,60243,2.5173086620013967
40419,40446,2.1673623840558642
40350,40346,7.0840316984173395
13231,13299,4.1842011193759525
80005,80006,4.850039972802866
40094,40097,1.8903163639707905
21115,21133,8.206400497825655
23176,23179,9.584786158605649
13307,13294,3.0690863854469925
20120,20087,2.2839552998799575
20166,20203,40.62430660192894
60333,60297,41.778235402658204
30153,74137,116.4736560700703
21303,21369,48.18778009909368
10121,10092,3.688444118670603
40106,40107,3.0065064450468304
21382,20201,1.9402492922163925
60060,60404,14.697866856858058
28069,28050,6.488338867179251
25469,25467,3.135210615608225
28435,23189,48.083209693457455
25441,25405,2.894761257084941
40036,40048,44.20183120752788
77133,77115,6.087001088578289
74078,77106,54.01060610638571
28212,28220,7.810821368610471
40168,40288,63.08705909950671
60279,60303,5.60960778347986
21019,21034,9.164642585926794
25358,25383,4.2892670862829165
60224,60259,14.403976576473422
21063,21077,4.283418363595884
28342,28343,5.653972413374766
60300,60254,3.0072710893115464
60417,60021,22.982742619034198
70041,70075,24.053435786218024
13137,13138,5.949367083779859
53137,53055,3.4137857141679215
20217,20238,6.562768227658408
10466,10116,14.44949627346378
40497,40476,12.592462882606057
40120,40489,74.19736558226317
23131,23139,8.154963786960058
40348,40353,2.620669321410637
23150,23152,24.738387971117138
28462,28236,4.745471930932288
28379,28467,6.9077270042650545
74094,74151,30.311110597001775
30104,30069,10.223131032184904
10037,10060,13.81348294569
10424,10506,0.5154538769082869
40422,40423,26.07688618180366
60389,60201,8.140001859040312
50097,50213,10.308682106850515
60213,60204,4.202377586511038
21030,21034,6.60762076221655
50215,50205,63.966614253604774
25382,25322,2.563240168627144
